Address A,Address B,Packets,Bytes,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A,Label
10.0.0.23,10.0.0.44,16,2960,8,1480,8,1480,11.58433203,6.33148047,1870.020773,1870.020773,Low
10.0.0.23,10.0.0.43,16,2960,8,1480,8,1480,11.58435171,6.053911188,1955.760439,1955.760439,Low
10.0.0.23,10.0.0.45,16,2960,8,1480,8,1480,11.58459898,6.384055588,1854.620443,1854.620443,Low
10.0.0.23,10.0.0.46,16,2960,8,1480,8,1480,11.59886536,6.842661197,1730.320947,1730.320947,Low
10.0.0.23,10.0.0.47,16,2960,8,1480,8,1480,11.59887162,7.070730933,1674.508635,1674.508635,Low
10.0.0.23,10.0.0.48,16,2960,8,1480,8,1480,11.59887515,7.574345416,1563.171383,1563.171383,Low
10.0.0.23,10.0.0.49,16,2960,8,1480,8,1480,11.64299002,7.991422961,1481.588455,1481.588455,Low
10.0.0.24,10.0.0.25,8,1480,4,740,4,740,11.78368868,0.25113304,23573.16266,23573.16266,Low
10.0.0.24,10.0.0.26,16,2960,8,1480,8,1480,11.78378009,0.770170326,15373.22278,15373.22278,Low
10.0.0.24,10.0.0.43,16,2960,8,1480,8,1480,11.90409614,5.744469746,2061.112779,2061.112779,Low
10.0.0.24,10.0.0.46,16,2960,8,1480,8,1480,11.90411644,6.537438135,1811.107005,1811.107005,Low
10.0.0.24,10.0.0.45,16,2960,8,1480,8,1480,11.90413602,6.06453325,1952.334914,1952.334914,Low
10.0.0.24,10.0.0.30,16,2960,8,1480,8,1480,11.90417586,1.943227098,6092.957438,6092.957438,Low
10.0.0.24,10.0.0.27,16,2960,8,1480,8,1480,11.90419494,0.989327936,11967.72028,11967.72028,Low
10.0.0.24,10.0.0.29,16,2960,8,1480,8,1480,11.90421374,1.687243608,7017.362486,7017.362486,Low
10.0.0.24,10.0.0.32,16,2960,8,1480,8,1480,11.90423303,2.676453925,4423.763805,4423.763805,Low
10.0.0.24,10.0.0.31,16,2960,8,1480,8,1480,11.90425253,2.208973974,5359.954503,5359.954503,Low
10.0.0.24,10.0.0.33,16,2960,8,1480,8,1480,11.90427184,2.967263572,3990.20839,3990.20839,Low
10.0.0.24,10.0.0.28,16,2960,8,1480,8,1480,11.90429117,1.349074199,8776.389029,8776.389029,Low
10.0.0.24,10.0.0.44,16,2960,8,1480,8,1480,11.9572836,5.958359176,1987.124249,1987.124249,Low
10.0.0.24,10.0.0.49,16,2960,8,1480,8,1480,11.95730231,7.714107252,1534.850322,1534.850322,Low
10.0.0.24,10.0.0.47,16,2960,8,1480,8,1480,11.95732112,6.712291727,1763.928101,1763.928101,Low
10.0.0.24,10.0.0.48,16,2960,8,1480,8,1480,11.95733954,7.21588794,1640.823707,1640.823707,Low
10.0.0.24,10.0.0.42,16,2960,8,1480,8,1480,11.96191552,5.240695778,2259.241998,2259.241998,Low
10.0.0.24,10.0.0.37,16,2960,8,1480,8,1480,11.96202337,4.130491612,2866.486877,2866.486877,Low
10.0.0.24,10.0.0.40,16,2960,8,1480,8,1480,11.96204279,4.983486288,2375.84681,2375.84681,Low
10.0.0.24,10.0.0.36,16,2960,8,1480,8,1480,11.96206147,3.913883209,3025.128592,3025.128592,Low
10.0.0.24,10.0.0.41,16,2960,8,1480,8,1480,11.96208112,5.094669966,2323.997448,2323.997448,Low
10.0.0.24,10.0.0.34,16,2960,8,1480,8,1480,11.96210089,3.241253251,3652.908021,3652.908021,Low
10.0.0.24,10.0.0.38,16,2960,8,1480,8,1480,12.03467719,4.107035322,2882.858089,2882.858089,Low
10.0.0.24,10.0.0.35,16,2960,8,1480,8,1480,12.03469688,3.381374493,3501.534664,3501.534664,Low
10.0.0.24,10.0.0.39,16,2960,8,1480,8,1480,12.03476503,4.71594976,2510.628951,2510.628951,Low
10.0.0.25,10.0.0.26,16,2960,8,1480,8,1480,12.11728503,0.436673411,27114.08504,27114.08504,Low
10.0.0.25,10.0.0.27,16,2960,8,1480,8,1480,12.11728856,0.719475659,16456.42886,16456.42886,Low
10.0.0.25,10.0.0.34,16,2960,8,1480,8,1480,12.18370863,3.054859401,3875.792122,3875.792122,Low
10.0.0.25,10.0.0.36,16,2960,8,1480,8,1480,12.20476953,3.671132618,3225.162704,3225.162704,Low
10.0.0.25,10.0.0.37,16,2960,8,1480,8,1480,12.20505468,3.887518227,3045.644884,3045.644884,Low
10.0.0.25,10.0.0.39,16,2960,8,1480,8,1480,12.20506338,4.545644823,2604.690965,2604.690965,Low
10.0.0.25,10.0.0.28,16,2960,8,1480,8,1480,12.20525889,1.048144751,11296.14969,11296.14969,Low
10.0.0.25,10.0.0.30,16,2960,8,1480,8,1480,12.20532957,1.642094869,7210.30205,7210.30205,Low
10.0.0.25,10.0.0.31,16,2960,8,1480,8,1480,12.2053339,1.907912829,6205.734256,6205.734256,Low
10.0.0.25,10.0.0.29,16,2960,8,1480,8,1480,12.20533842,1.386129094,8541.77295,8541.77295,Low
10.0.0.25,10.0.0.32,16,2960,8,1480,8,1480,12.20534118,2.434097407,4864.226044,4864.226044,Low
10.0.0.25,10.0.0.33,16,2960,8,1480,8,1480,12.20534515,2.666230415,4440.726478,4440.726478,Low
10.0.0.25,10.0.0.42,16,2960,8,1480,8,1480,12.20543531,4.997144853,2369.35297,2369.35297,Low
10.0.0.25,10.0.0.43,16,2960,8,1480,8,1480,12.20543897,5.432887027,2179.320119,2179.320119,Low
10.0.0.25,10.0.0.44,16,2960,8,1480,8,1480,12.20544358,5.710302087,2073.445471,2073.445471,Low
10.0.0.25,10.0.0.41,16,2960,8,1480,8,1480,12.20544857,4.805862901,2463.657463,2463.657463,Low
10.0.0.25,10.0.0.38,16,2960,8,1480,8,1480,12.20551817,4.005493927,2955.94007,2955.94007,Low
10.0.0.25,10.0.0.40,16,2960,8,1480,8,1480,12.20789446,4.737643179,2499.132913,2499.132913,Low
10.0.0.25,10.0.0.35,16,2960,8,1480,8,1480,12.20790815,3.208182535,3690.563075,3690.563075,Low
10.0.0.25,10.0.0.46,16,2960,8,1480,8,1480,12.24988461,6.191602105,1912.267584,1912.267584,Low
10.0.0.25,10.0.0.45,16,2960,8,1480,8,1480,12.2957983,5.672877375,2087.124261,2087.124261,Low
10.0.0.25,10.0.0.48,16,2960,8,1480,8,1480,12.40733281,6.806375921,1739.545411,1739.545411,Low
10.0.0.25,10.0.0.47,16,2960,8,1480,8,1480,12.40733612,6.262300356,1890.679036,1890.679036,Low
10.0.0.25,10.0.0.49,16,2960,8,1480,8,1480,12.40734111,7.227082952,1638.282012,1638.282012,Low
10.0.0.26,10.0.0.27,8,1480,4,740,4,740,12.49799464,0.279311404,21194.98135,21194.98135,Low
10.0.0.26,10.0.0.29,8,1480,4,740,4,740,12.49799931,0.902331599,6560.780988,6560.780988,Low
10.0.0.26,10.0.0.28,8,1480,4,740,4,740,12.4980031,0.552252192,10719.74016,10719.74016,Low
10.0.0.26,10.0.0.31,8,1480,4,740,4,740,12.4980062,1.510884197,3918.235436,3918.235436,Low
10.0.0.26,10.0.0.30,8,1480,4,740,4,740,12.49801076,1.093231666,5415.137691,5415.137691,Low
10.0.0.26,10.0.0.32,8,1480,4,740,4,740,12.49801448,1.935712436,3058.305505,3058.305505,Low
10.0.0.26,10.0.0.33,8,1480,4,740,4,740,12.55386991,2.1969331,2694.665577,2694.665577,Low
10.0.0.26,10.0.0.34,24,4440,12,2220,12,2220,12.77284721,2.539877503,6992.463211,6992.463211,Low
10.0.0.26,10.0.0.35,24,4440,12,2220,12,2220,12.77286701,2.803535706,6334.857788,6334.857788,Low
10.0.0.26,10.0.0.37,24,4440,12,2220,12,2220,12.77288764,3.368651354,5272.13954,5272.13954,Low
10.0.0.26,10.0.0.38,24,4440,12,2220,12,2220,12.77291099,3.43801487,5165.771723,5165.771723,Low
10.0.0.26,10.0.0.36,24,4440,12,2220,12,2220,12.77294148,3.213437234,5526.79225,5526.79225,Low
10.0.0.26,10.0.0.39,24,4440,12,2220,12,2220,12.77297066,4.121573364,4309.034058,4309.034058,Low
10.0.0.26,10.0.0.40,24,4440,12,2220,12,2220,12.81097371,4.200236276,4228.333559,4228.333559,Low
10.0.0.26,10.0.0.41,24,4440,12,2220,12,2220,12.81099537,4.372908719,4061.369935,4061.369935,Low
10.0.0.26,10.0.0.42,24,4440,12,2220,12,2220,12.83528682,4.452597219,3988.683262,3988.683262,Low
10.0.0.26,10.0.0.43,24,4440,12,2220,12,2220,12.83528966,5.039623509,3524.072774,3524.072774,Low
10.0.0.26,10.0.0.45,24,4440,12,2220,12,2220,12.89270725,5.230836979,3395.250143,3395.250143,Low
10.0.0.26,10.0.0.44,24,4440,12,2220,12,2220,12.99402115,4.974547578,3570.173915,3570.173915,Low
10.0.0.26,10.0.0.46,24,4440,12,2220,12,2220,12.99402897,5.456850861,3254.624407,3254.624407,Low
10.0.0.26,10.0.0.47,24,4440,12,2220,12,2220,12.99403183,5.720267888,3104.749698,3104.749698,Low
10.0.0.26,10.0.0.48,24,4440,12,2220,12,2220,12.99403453,6.289410088,2823.794243,2823.794243,Low
10.0.0.26,10.0.0.49,24,4440,12,2220,12,2220,13.05013285,6.626026563,2680.339391,2680.339391,Low
10.0.0.27,10.0.0.28,8,1480,4,740,4,740,12.89066255,0.262783758,22528.02854,22528.02854,Low
10.0.0.27,10.0.0.31,8,1480,4,740,4,740,12.89066611,1.132848098,5225.766818,5225.766818,Low
10.0.0.27,10.0.0.29,8,1480,4,740,4,740,12.890669,0.509683925,11615.04162,11615.04162,Low
10.0.0.27,10.0.0.30,8,1480,4,740,4,740,12.89067207,0.700547132,8450.537772,8450.537772,Low
10.0.0.27,10.0.0.32,8,1480,4,740,4,740,12.89271756,1.374619061,4306.647687,4306.647687,Low
10.0.0.27,10.0.0.33,8,1480,4,740,4,740,12.94883431,1.760783493,3362.139652,3362.139652,Low
10.0.0.27,10.0.0.44,26,4810,12,2220,14,2590,13.20509484,4.763491622,3728.35756,4349.750486,Low
10.0.0.27,10.0.0.43,26,4810,12,2220,14,2590,13.2051,4.577956598,3879.460108,4526.036793,Low
10.0.0.27,10.0.0.37,26,4810,12,2220,14,2590,13.25143985,2.890092288,6145.132484,7169.321231,Low
10.0.0.27,10.0.0.36,24,4440,12,2220,12,2220,13.31588547,2.670499954,6650.440107,6650.440107,Low
10.0.0.27,10.0.0.41,26,4810,12,2220,14,2590,13.31593024,3.842456603,4622.043092,5392.383608,Low
10.0.0.27,10.0.0.40,26,4810,12,2220,14,2590,13.31593421,3.688811529,4814.558798,5616.985264,Low
10.0.0.27,10.0.0.34,26,4810,12,2220,14,2590,13.31593943,2.19326236,8097.526463,9447.114207,Low
10.0.0.27,10.0.0.38,26,4810,12,2220,14,2590,13.3159469,2.939289861,6042.275801,7049.321768,Low
10.0.0.27,10.0.0.42,26,4810,12,2220,14,2590,13.35377256,4.050736354,4384.388034,5115.119373,Low
10.0.0.27,10.0.0.45,26,4810,12,2220,14,2590,13.35377579,4.769805272,3723.422443,4343.992851,Low
10.0.0.27,10.0.0.47,26,4810,12,2220,14,2590,13.3537788,5.36055881,3313.087428,3865.268666,Low
10.0.0.27,10.0.0.49,26,4810,12,2220,14,2590,13.35378646,6.330209604,2805.594303,3273.193353,Low
10.0.0.27,10.0.0.46,26,4810,12,2220,14,2590,13.35379004,5.097079502,3484.348242,4065.072949,Low
10.0.0.27,10.0.0.39,26,4810,12,2220,14,2590,13.39974855,3.494815175,5081.813804,5928.782772,Low
10.0.0.27,10.0.0.35,26,4810,12,2220,14,2590,13.39975534,2.261222078,7854.160002,9163.186669,Low
10.0.0.27,10.0.0.48,24,4440,12,2220,12,2220,13.40024845,5.883202935,3018.763792,3018.763792,Low
10.0.0.28,10.0.0.29,8,1480,4,740,4,740,13.20506951,0.195272582,30316.59611,30316.59611,Low
10.0.0.28,10.0.0.31,8,1480,4,740,4,740,13.20508139,0.818380585,7233.798197,7233.798197,Low
10.0.0.28,10.0.0.30,8,1480,4,740,4,740,13.2050849,0.386229964,15327.65594,15327.65594,Low
10.0.0.28,10.0.0.33,8,1480,4,740,4,740,13.20508848,1.504546854,3934.739543,3934.739543,Low
10.0.0.28,10.0.0.32,8,1480,4,740,4,740,13.20509156,1.228643649,4818.321411,4818.321411,Low
10.0.0.28,10.0.0.43,24,4440,12,2220,12,2220,13.51983089,4.263219255,4165.865966,4165.865966,Low
10.0.0.28,10.0.0.42,24,4440,12,2220,12,2220,13.51985165,3.768039137,4713.32684,4713.32684,Low
10.0.0.28,10.0.0.44,24,4440,12,2220,12,2220,13.51987213,4.442116497,3998.094154,3998.094154,Low
10.0.0.28,10.0.0.45,24,4440,12,2220,12,2220,13.51989247,4.603632124,3857.823458,3857.823458,Low
10.0.0.28,10.0.0.46,24,4440,12,2220,12,2220,13.51991745,5.015608657,3540.946117,3540.946117,Low
10.0.0.28,10.0.0.34,24,4440,12,2220,12,2220,13.55453508,1.758178126,10101.36558,10101.36558,Low
10.0.0.28,10.0.0.36,24,4440,12,2220,12,2220,13.55455487,2.475635142,7173.916584,7173.916584,Low
10.0.0.28,10.0.0.35,24,4440,12,2220,12,2220,13.55457465,2.106419433,8431.369233,8431.369233,Low
10.0.0.28,10.0.0.40,24,4440,12,2220,12,2220,13.55459409,3.45660935,5137.982977,5137.982977,Low
10.0.0.28,10.0.0.38,24,4440,12,2220,12,2220,13.55461264,2.700633025,6576.235955,6576.235955,Low
10.0.0.28,10.0.0.41,24,4440,12,2220,12,2220,13.55463094,3.603694515,4928.27567,4928.27567,Low
10.0.0.28,10.0.0.39,24,4440,12,2220,12,2220,13.57968156,3.314873193,5357.671008,5357.671008,Low
10.0.0.28,10.0.0.37,26,4810,12,2220,14,2590,13.5796876,2.561860041,6932.463021,8087.873525,Low
10.0.0.28,10.0.0.48,24,4440,12,2220,12,2220,13.71670863,5.566749271,3190.371819,3190.371819,Low
10.0.0.28,10.0.0.49,26,4810,12,2220,14,2590,13.76056851,5.923434431,2998.260588,3497.970686,Low
10.0.0.28,10.0.0.47,26,4810,12,2220,14,2590,13.76057339,4.953745111,3585.166294,4182.694009,Low
10.0.0.29,10.0.0.30,8,1480,4,740,4,740,13.4583666,0.132898907,44545.13685,44545.13685,Low
10.0.0.29,10.0.0.31,8,1480,4,740,4,740,13.45837089,0.550532475,10753.22577,10753.22577,Low
10.0.0.29,10.0.0.33,8,1480,4,740,4,740,13.45837485,1.251253476,4731.255588,4731.255588,Low
10.0.0.29,10.0.0.32,8,1480,4,740,4,740,13.45838428,0.975367338,6069.508143,6069.508143,Low
10.0.0.29,10.0.0.36,24,4440,12,2220,12,2220,13.84651887,2.183733362,8132.861048,8132.861048,Low
10.0.0.29,10.0.0.34,24,4440,12,2220,12,2220,13.84652196,1.662664467,10681.65006,10681.65006,Low
10.0.0.29,10.0.0.37,24,4440,12,2220,12,2220,13.84658131,2.294972846,7738.653654,7738.653654,Low
10.0.0.29,10.0.0.35,26,4810,12,2220,14,2590,13.9317844,1.729224894,10270.49753,11982.24712,Low
10.0.0.29,10.0.0.42,26,4810,12,2220,14,2590,13.93180506,3.472697341,5114.180205,5966.543573,Low
10.0.0.29,10.0.0.44,26,4810,12,2220,14,2590,13.93182433,4.0368009,4399.523395,5132.777294,Low
10.0.0.29,10.0.0.46,26,4810,12,2220,14,2590,13.93184364,4.603694943,3857.770817,4500.732619,Low
10.0.0.29,10.0.0.45,26,4810,12,2220,14,2590,13.93216377,4.191396356,4237.251382,4943.459945,Low
10.0.0.29,10.0.0.43,26,4810,12,2220,14,2590,13.93220792,3.942696026,4504.531895,5255.28721,Low
10.0.0.29,10.0.0.47,26,4810,12,2220,14,2590,13.93223653,4.79838545,3701.244968,4318.119129,Low
10.0.0.29,10.0.0.49,26,4810,12,2220,14,2590,13.93235754,5.751667867,3087.799993,3602.433325,Low
10.0.0.29,10.0.0.48,26,4810,12,2220,14,2590,13.93237931,5.351087428,3318.951566,3872.110161,Low
10.0.0.29,10.0.0.40,26,5012,12,2220,14,2792,13.93239907,3.072356704,5780.578791,7269.989182,Low
10.0.0.29,10.0.0.41,26,4810,12,2220,14,2590,13.93241862,3.251463531,5462.155682,6372.514962,Low
10.0.0.29,10.0.0.39,26,4810,12,2220,14,2590,13.93540718,2.959163051,6001.696998,7001.979831,Low
10.0.0.29,10.0.0.38,26,4810,12,2220,14,2590,13.93782349,2.317451053,7663.59228,8940.85766,Low
10.0.0.30,10.0.0.31,8,1480,4,740,4,740,13.71669861,0.306750266,19299.08677,19299.08677,Low
10.0.0.30,10.0.0.33,8,1480,4,740,4,740,13.71670183,1.03413272,5724.603705,5724.603705,Low
10.0.0.30,10.0.0.32,8,1480,4,740,4,740,13.7605576,0.673212398,8793.65861,8793.65861,Low
10.0.0.30,10.0.0.43,24,4440,12,2220,12,2220,13.99495214,3.788080701,4688.390085,4688.390085,Low
10.0.0.30,10.0.0.42,24,4440,12,2220,12,2220,13.9949554,3.409568865,5208.869714,5208.869714,Low
10.0.0.30,10.0.0.45,24,4440,12,2220,12,2220,13.9949588,4.18754798,4241.145435,4241.145435,Low
10.0.0.30,10.0.0.44,24,4440,12,2220,12,2220,13.99496246,3.973617225,4469.479317,4469.479317,Low
10.0.0.30,10.0.0.46,24,4440,12,2220,12,2220,13.99497209,4.540580366,3911.394264,3911.394264,Low
10.0.0.30,10.0.0.47,24,4440,12,2220,12,2220,13.99498017,4.735648249,3750.27854,3750.27854,Low
10.0.0.30,10.0.0.48,24,4440,12,2220,12,2220,13.99498317,5.28849008,3358.236421,3358.236421,Low
10.0.0.30,10.0.0.34,24,4440,12,2220,12,2220,14.02256397,1.486648963,11946.3306,11946.3306,Low
10.0.0.30,10.0.0.36,26,4810,12,2220,14,2590,14.02256815,2.007641677,8846.200098,10320.56678,Low
10.0.0.30,10.0.0.35,26,4810,12,2220,14,2590,14.02257125,1.745821237,10172.86285,11868.33999,Low
10.0.0.30,10.0.0.37,24,4440,12,2220,12,2220,14.02257448,2.128302095,8344.680035,8344.680035,Low
10.0.0.30,10.0.0.38,24,4440,12,2220,12,2220,14.02257769,2.232674553,7954.58522,7954.58522,Low
10.0.0.30,10.0.0.41,26,4810,12,2220,14,2590,14.02258336,3.161307855,5617.928027,6554.249365,Low
10.0.0.30,10.0.0.40,26,5012,12,2220,14,2792,14.02258671,2.982175792,5955.38333,7489.83345,Low
10.0.0.30,10.0.0.39,26,4810,12,2220,14,2590,14.02259006,2.871986931,6183.872151,7214.517509,Low
10.0.0.30,10.0.0.49,26,4810,12,2220,14,2590,14.20573802,5.478280786,3241.892976,3782.208472,Low
10.0.0.31,10.0.0.32,8,1480,4,740,4,740,14.20572564,0.22803485,25960.94413,25960.94413,Low
10.0.0.31,10.0.0.33,8,1480,4,740,4,740,14.20572886,0.545089743,10860.59695,10860.59695,Low
10.0.0.31,10.0.0.35,26,4810,12,2220,14,2590,14.46992105,1.298481456,13677.51531,15957.1012,Low
10.0.0.31,10.0.0.34,26,4810,12,2220,14,2590,14.46992575,1.039299011,17088.44116,19936.51469,Low
10.0.0.31,10.0.0.36,24,4440,12,2220,12,2220,14.46992941,1.560448674,11381.34198,11381.34198,Low
10.0.0.31,10.0.0.37,24,4440,12,2220,12,2220,14.46993229,1.68096367,10565.36814,10565.36814,Low
10.0.0.31,10.0.0.38,24,4440,12,2220,12,2220,14.46993551,1.785332341,9947.72771,9947.72771,Low
10.0.0.31,10.0.0.39,26,4810,12,2220,14,2590,14.48620123,2.4593146,7221.524241,8425.111614,Low
10.0.0.31,10.0.0.40,24,4440,12,2220,12,2220,14.48620425,2.525084114,7033.429065,7033.429065,Low
10.0.0.31,10.0.0.41,24,4440,12,2220,12,2220,14.48621097,2.672132999,6646.375763,6646.375763,Low
10.0.0.31,10.0.0.44,26,4810,12,2220,14,2590,14.63918102,3.329435015,5334.238368,6223.278096,Low
10.0.0.31,10.0.0.43,26,4810,12,2220,14,2590,14.63918433,3.14385895,5649.108399,6590.626466,Low
10.0.0.31,10.0.0.42,26,4810,12,2220,14,2590,14.63918743,2.765308384,6422.430172,7492.835201,Low
10.0.0.31,10.0.0.46,26,4810,12,2220,14,2590,14.6391961,3.896372963,4558.085216,5317.766086,Low
10.0.0.31,10.0.0.47,26,4810,12,2220,14,2590,14.6391995,4.091437545,4340.772602,5064.234703,Low
10.0.0.31,10.0.0.45,26,4810,12,2220,14,2590,14.63920507,3.54328408,5012.299211,5847.682413,Low
10.0.0.31,10.0.0.48,26,4810,12,2220,14,2590,14.63920785,4.644272138,3824.065316,4461.409535,Low
10.0.0.31,10.0.0.49,24,4440,12,2220,12,2220,14.63921086,5.044821098,3520.441985,3520.441985,Low
10.0.0.32,10.0.0.33,8,1480,4,740,4,740,14.48619711,0.264652658,22368.94216,22368.94216,Low
10.0.0.32,10.0.0.35,24,4440,12,2220,12,2220,14.76808435,1.000325259,17754.22528,17754.22528,Low
10.0.0.32,10.0.0.34,24,4440,12,2220,12,2220,14.76808765,0.648420855,27389.61874,27389.61874,Low
10.0.0.32,10.0.0.36,24,4440,12,2220,12,2220,14.76809052,1.262142337,14071.3131,14071.3131,Low
10.0.0.32,10.0.0.37,24,4440,12,2220,12,2220,14.76809793,1.382835646,12843.17486,12843.17486,Low
10.0.0.32,10.0.0.40,24,4440,12,2220,12,2220,14.76810114,2.243200775,7917.25832,7917.25832,Low
10.0.0.32,10.0.0.38,24,4440,12,2220,12,2220,14.76810449,1.48715427,11942.27146,11942.27146,Low
10.0.0.32,10.0.0.39,24,4440,12,2220,12,2220,14.76810744,2.126478494,8351.83617,8351.83617,Low
10.0.0.32,10.0.0.41,24,4440,12,2220,12,2220,14.76811115,2.390252183,7430.178341,7430.178341,Low
10.0.0.32,10.0.0.43,26,4810,12,2220,14,2590,14.9479837,2.835040583,6264.460589,7308.537354,Low
10.0.0.32,10.0.0.44,26,4810,12,2220,14,2590,14.9479869,3.020622799,5879.582186,6859.51255,Low
10.0.0.32,10.0.0.42,26,4810,12,2220,14,2590,14.94799073,2.456495719,7229.811093,8434.779609,Low
10.0.0.32,10.0.0.46,26,4810,12,2220,14,2590,14.94799845,3.587582531,4950.408763,5775.47689,Low
10.0.0.32,10.0.0.45,26,4810,12,2220,14,2590,14.94800191,3.234536021,5490.74114,6405.864664,Low
10.0.0.32,10.0.0.47,24,4440,12,2220,12,2220,14.94800509,3.782645031,4695.127313,4695.127313,Low
10.0.0.32,10.0.0.49,24,4440,12,2220,12,2220,14.948008,4.825870296,3680.165216,3680.165216,Low
10.0.0.32,10.0.0.48,24,4440,12,2220,12,2220,14.94801091,4.335477943,4096.434173,4096.434173,Low
10.0.0.33,10.0.0.35,24,4440,12,2220,12,2220,15.04106861,0.72734778,24417.48018,24417.48018,Low
10.0.0.33,10.0.0.36,24,4440,12,2220,12,2220,15.04107472,0.98932553,17951.62407,17951.62407,Low
10.0.0.33,10.0.0.38,24,4440,12,2220,12,2220,15.04107782,1.214203359,14626.87438,14626.87438,Low
10.0.0.33,10.0.0.37,24,4440,12,2220,12,2220,15.04108094,1.109833967,16002.39363,16002.39363,Low
10.0.0.33,10.0.0.39,24,4440,12,2220,12,2220,15.04108437,1.904418702,9325.680315,9325.680315,Low
10.0.0.33,10.0.0.40,24,4440,12,2220,12,2220,15.0410932,1.970202037,9014.303948,9014.303948,Low
10.0.0.33,10.0.0.41,24,4440,12,2220,12,2220,15.04109665,2.142814772,8288.163882,8288.163882,Low
10.0.0.33,10.0.0.42,26,4810,12,2220,14,2590,15.19924318,2.205274589,8053.418875,9395.655354,Low
10.0.0.33,10.0.0.43,24,4440,12,2220,12,2220,15.19924631,2.675676176,6637.574516,6637.574516,Low
10.0.0.33,10.0.0.44,24,4440,12,2220,12,2220,15.19924953,2.769344588,6413.069748,6413.069748,Low
10.0.0.33,10.0.0.46,24,4440,12,2220,12,2220,15.19925651,3.336339113,5323.19989,5323.19989,Low
10.0.0.33,10.0.0.47,26,4810,12,2220,14,2590,15.19925957,3.531383992,5029.1897,5867.387984,Low
10.0.0.33,10.0.0.45,26,4810,12,2220,14,2590,15.19926293,2.983259946,5953.21907,6945.422248,Low
10.0.0.33,10.0.0.49,26,4810,12,2220,14,2590,15.24776691,4.526092324,3923.914655,4577.900431,Low
10.0.0.33,10.0.0.48,26,4810,12,2220,14,2590,15.24777439,4.035721014,4400.700628,5134.150732,Low
10.0.0.34,10.0.0.33,24,4440,12,2220,12,2220,15.01460229,0.528691502,33592.36896,33592.36896,Low
10.0.0.34,10.0.0.35,8,1480,4,740,4,740,15.08000548,0.283298048,20896.72005,20896.72005,Low
10.0.0.34,10.0.0.37,8,1480,4,740,4,740,15.08001604,0.795743915,7439.579353,7439.579353,Low
10.0.0.34,10.0.0.38,8,1480,4,740,4,740,15.08002074,1.06148511,5577.091892,5577.091892,Low
10.0.0.34,10.0.0.36,8,1480,4,740,4,740,15.13445785,0.605890363,9770.744612,9770.744612,Low
10.0.0.34,10.0.0.39,8,1480,4,740,4,740,15.13452324,1.44636121,4093.030122,4093.030122,Low
10.0.0.34,10.0.0.41,8,1480,4,740,4,740,15.13452819,1.810873313,3269.140893,3269.140893,Low
10.0.0.34,10.0.0.40,8,1480,4,740,4,740,15.13454103,1.616043969,3663.266664,3663.266664,Low
10.0.0.34,10.0.0.42,24,4440,12,2220,12,2220,15.36309202,1.987759158,8934.684028,8934.684028,Low
10.0.0.34,10.0.0.43,24,4440,12,2220,12,2220,15.36309488,2.286006445,7769.006968,7769.006968,Low
10.0.0.34,10.0.0.44,24,4440,12,2220,12,2220,15.36309767,2.56110276,6934.51285,6934.51285,Low
10.0.0.34,10.0.0.45,24,4440,12,2220,12,2220,15.41409264,2.935161199,6050.774999,6050.774999,Low
10.0.0.34,10.0.0.47,24,4440,12,2220,12,2220,15.41414395,3.3164252,5355.163747,5355.163747,Low
10.0.0.34,10.0.0.46,24,4440,12,2220,12,2220,15.41416452,3.138316375,5659.085279,5659.085279,Low
10.0.0.34,10.0.0.48,24,4440,12,2220,12,2220,15.41422365,3.869278309,4590.003247,4590.003247,Low
10.0.0.34,10.0.0.49,24,4440,12,2220,12,2220,15.41424453,4.26979592,4159.449382,4159.449382,Low
10.0.0.35,10.0.0.37,8,1480,4,740,4,740,15.41440559,0.559042696,10589.53107,10589.53107,Low
10.0.0.35,10.0.0.36,8,1480,4,740,4,740,15.41591303,0.324425687,18247.63031,18247.63031,Low
10.0.0.35,10.0.0.39,8,1480,4,740,4,740,15.41598061,1.164914402,5081.918457,5081.918457,Low
10.0.0.35,10.0.0.38,8,1480,4,740,4,740,15.50888793,0.632596117,9358.261679,9358.261679,Low
10.0.0.35,10.0.0.41,8,1480,4,740,4,740,15.50889262,1.436522684,4121.062665,4121.062665,Low
10.0.0.35,10.0.0.40,8,1480,4,740,4,740,15.50889817,1.241710294,4767.617719,4767.617719,Low
10.0.0.35,10.0.0.43,26,4810,12,2220,14,2590,15.87506658,1.873230561,9480.947177,11061.10504,Low
10.0.0.35,10.0.0.44,26,4810,12,2220,14,2590,15.87507145,2.086848473,8510.440614,9928.847383,Low
10.0.0.35,10.0.0.42,26,4810,12,2220,14,2590,15.87507534,1.475762847,12034.45393,14040.19626,Low
10.0.0.35,10.0.0.45,24,4440,12,2220,12,2220,15.87508513,2.441150032,7275.259516,7275.259516,Low
10.0.0.35,10.0.0.46,26,4810,12,2220,14,2590,15.87508862,2.677420423,6633.250366,7738.792093,Low
10.0.0.35,10.0.0.47,26,4810,12,2220,14,2590,15.97321743,2.757340187,6440.989793,7514.488092,Low
10.0.0.35,10.0.0.48,24,4440,12,2220,12,2220,15.97850241,3.30500815,5373.662997,5373.662997,Low
10.0.0.35,10.0.0.49,26,4810,12,2220,14,2590,15.97850741,3.70553965,4792.824171,5591.628199,Low
