Address A,Address B,Packets,Bytes,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A,Label
10.0.0.34,10.0.0.38,8,1480,4,740,4,740,18.4070758,1.472587737,4020.13398,4020.13398,
10.0.0.34,10.0.0.25,16,2960,8,1480,8,1480,25.60272974,2.148542871,5510.711543,5510.711543,
10.0.0.34,10.0.0.12,24,4440,12,2220,12,2220,27.12577059,8.492846276,2091.171725,2091.171725,
10.0.0.34,10.0.0.41,8,1480,4,740,4,740,28.14917992,7.381474008,802.0078366,802.0078366,
10.0.0.35,10.0.0.46,24,4440,12,2220,12,2220,6.58195486,15.04922085,1180.127542,1180.127542,
10.0.0.35,10.0.0.19,16,2960,8,1480,8,1480,6.71257898,28.6972992,412.5823799,412.5823799,
10.0.0.35,10.0.0.48,24,4440,12,2220,12,2220,6.95497782,26.96526914,658.6249856,658.6249856,
10.0.0.35,10.0.0.47,24,4440,12,2220,12,2220,7.506697357,24.26325292,731.9711028,731.9711028,
10.0.0.35,10.0.0.39,8,1480,4,740,4,740,7.584144551,13.24054991,447.1113392,447.1113392,
10.0.0.35,10.0.0.20,16,2960,8,1480,8,1480,7.585761874,17.81985515,664.4273984,664.4273984,
10.0.0.35,10.0.0.45,24,4440,12,2220,12,2220,10.0544148,28.50525839,623.0429402,623.0429402,
10.0.0.35,10.0.0.16,24,4440,12,2220,12,2220,10.99939882,28.63487378,620.2227444,620.2227444,
10.0.0.35,10.0.0.31,24,4440,12,2220,12,2220,15.05982774,16.70735133,1063.00512,1063.00512,
10.0.0.35,10.0.0.37,8,1480,4,740,4,740,16.66061887,9.830872908,602.1845726,602.1845726,
10.0.0.35,10.0.0.11,24,4440,12,2220,12,2220,17.01451688,21.95479793,808.9347967,808.9347967,
10.0.0.35,10.0.0.25,16,2960,8,1480,8,1480,19.16918522,13.4515642,880.1950333,880.1950333,
10.0.0.35,10.0.0.42,24,4440,12,2220,12,2220,19.79737921,0.297016985,59794.56023,59794.56023,
10.0.0.35,10.0.0.33,24,4440,12,2220,12,2220,20.6688894,12.26161089,1448.423063,1448.423063,
10.0.0.35,10.0.0.36,8,1480,4,740,4,740,22.81205036,2.793206796,2119.427752,2119.427752,
10.0.0.35,10.0.0.21,16,2960,8,1480,8,1480,30.59789338,6.637623761,1783.770883,1783.770883,
10.0.0.35,10.0.0.40,8,1480,4,740,4,740,33.92097017,3.177763425,1862.945477,1862.945477,
10.0.0.35,10.0.0.34,8,1480,4,740,4,740,36.44111766,3.081670215,1921.036187,1921.036187,
10.0.0.36,10.0.0.23,16,2960,8,1480,8,1480,5.800339951,11.99859216,986.7824357,986.7824357,
10.0.0.36,10.0.0.16,24,4440,12,2220,12,2220,8.944949029,24.16962935,734.8064689,734.8064689,
10.0.0.36,10.0.0.27,24,4440,12,2220,12,2220,10.59962728,14.12319513,1257.505814,1257.505814,
10.0.0.36,10.0.0.43,24,4440,12,2220,12,2220,11.21576335,27.12285233,654.7983886,654.7983886,
10.0.0.36,10.0.0.14,24,4440,12,2220,12,2220,11.36115145,21.73778642,817.0105114,817.0105114,
10.0.0.36,10.0.0.25,16,2960,8,1480,8,1480,13.08721363,1.132133931,10458.12662,10458.12662,
10.0.0.36,10.0.0.26,24,4440,12,2220,12,2220,13.11816987,4.090964818,4341.274196,4341.274196,
10.0.0.36,10.0.0.34,8,1480,4,740,4,740,14.1146726,9.149651877,647.0191522,647.0191522,
10.0.0.36,10.0.0.37,8,1480,4,740,4,740,14.22062586,10.18637723,581.1683456,581.1683456,
10.0.0.36,10.0.0.22,16,2960,8,1480,8,1480,15.50138435,18.75488863,631.3020693,631.3020693,
10.0.0.36,10.0.0.39,8,1480,4,740,4,740,16.04330316,4.099477129,1444.086603,1444.086603,
10.0.0.36,10.0.0.42,24,4440,12,2220,12,2220,16.35838063,14.09969288,1259.601904,1259.601904,
10.0.0.36,10.0.0.13,24,4440,12,2220,12,2220,17.48694495,6.933576445,2561.448646,2561.448646,
10.0.0.36,10.0.0.21,16,2960,8,1480,8,1480,18.2033985,16.67777922,709.9266542,709.9266542,
10.0.0.36,10.0.0.45,24,4440,12,2220,12,2220,19.51864682,7.784784368,2281.373402,2281.373402,
10.0.0.36,10.0.0.12,24,4440,12,2220,12,2220,20.29528347,17.53193659,1013.008455,1013.008455,
10.0.0.36,10.0.0.17,24,4440,12,2220,12,2220,21.61678111,1.204202325,14748.35219,14748.35219,
10.0.0.36,10.0.0.18,16,2960,8,1480,8,1480,24.34385186,10.23442176,1156.88021,1156.88021,
10.0.0.36,10.0.0.38,8,1480,4,740,4,740,25.32682237,4.732840252,1250.834527,1250.834527,
10.0.0.36,10.0.0.29,24,4440,12,2220,12,2220,27.69525909,7.359132143,2413.328047,2413.328047,
10.0.0.36,10.0.0.15,24,4440,12,2220,12,2220,29.93492264,3.134329071,5666.284426,5666.284426,
10.0.0.36,10.0.0.10,24,4440,12,2220,12,2220,30.27854219,4.415156941,4022.507068,4022.507068,
10.0.0.36,10.0.0.49,24,4440,12,2220,12,2220,31.86320937,6.202135612,2863.529776,2863.529776,
10.0.0.36,10.0.0.41,8,1480,4,740,4,740,36.91581428,2.397762455,2468.968512,2468.968512,
10.0.0.37,10.0.0.13,24,4440,12,2220,12,2220,5.748823074,10.53625116,1685.609021,1685.609021,
10.0.0.37,10.0.0.15,24,4440,12,2220,12,2220,6.282127506,17.28599449,1027.421362,1027.421362,
10.0.0.37,10.0.0.20,16,2960,8,1480,8,1480,6.735004552,4.530229249,2613.55427,2613.55427,
10.0.0.37,10.0.0.24,16,2960,8,1480,8,1480,7.816490586,20.5870078,575.1200035,575.1200035,
10.0.0.37,10.0.0.14,24,4440,12,2220,12,2220,9.224735855,8.402160729,2113.741997,2113.741997,
10.0.0.37,10.0.0.31,24,4440,12,2220,12,2220,9.665664527,7.597031256,2337.755289,2337.755289,
10.0.0.37,10.0.0.48,24,4440,12,2220,12,2220,10.72000372,7.279381679,2439.767659,2439.767659,
10.0.0.37,10.0.0.46,24,4440,12,2220,12,2220,11.91445678,8.238403053,2155.757601,2155.757601,
10.0.0.37,10.0.0.19,16,2960,8,1480,8,1480,12.10258668,24.29345342,487.3741002,487.3741002,
10.0.0.37,10.0.0.27,24,4440,12,2220,12,2220,15.67372168,13.95377404,1272.773943,1272.773943,
10.0.0.37,10.0.0.41,8,1480,4,740,4,740,16.8880659,8.210881422,720.9944579,720.9944579,
10.0.0.37,10.0.0.26,24,4440,12,2220,12,2220,18.07770227,15.77106964,1126.112585,1126.112585,
10.0.0.37,10.0.0.11,24,4440,12,2220,12,2220,18.6362994,4.494395521,3951.588132,3951.588132,
10.0.0.37,10.0.0.25,16,2960,8,1480,8,1480,18.97044358,20.35025833,581.8107963,581.8107963,
10.0.0.37,10.0.0.17,24,4440,12,2220,12,2220,19.67130871,14.25241796,1246.104349,1246.104349,
10.0.0.37,10.0.0.47,24,4440,12,2220,12,2220,20.30232869,19.39926557,915.4985759,915.4985759,
10.0.0.37,10.0.0.39,8,1480,4,740,4,740,22.37693137,3.297237512,1795.44239,1795.44239,
10.0.0.37,10.0.0.45,24,4440,12,2220,12,2220,24.6644573,5.430901316,3270.175421,3270.175421,
10.0.0.37,10.0.0.29,24,4440,12,2220,12,2220,26.92814374,9.39103664,1891.165021,1891.165021,
10.0.0.37,10.0.0.32,24,4440,12,2220,12,2220,29.8806427,2.202961573,8061.874623,8061.874623,
10.0.0.37,10.0.0.30,24,4440,12,2220,12,2220,30.53480641,1.996701809,8894.668157,8894.668157,
10.0.0.38,10.0.0.35,8,1480,4,740,4,740,7.180497994,11.87837224,498.3847855,498.3847855,
10.0.0.38,10.0.0.46,24,4440,12,2220,12,2220,8.010414586,0.453050405,39200.93615,39200.93615,
10.0.0.38,10.0.0.29,24,4440,12,2220,12,2220,8.451984964,8.210042683,2163.204344,2163.204344,
10.0.0.38,10.0.0.19,16,2960,8,1480,8,1480,8.531463114,2.048326481,5780.328532,5780.328532,
10.0.0.38,10.0.0.11,24,4440,12,2220,12,2220,9.659952599,2.115897361,8393.601848,8393.601848,
10.0.0.38,10.0.0.42,24,4440,12,2220,12,2220,14.31023712,1.376260848,12904.53044,12904.53044,
10.0.0.38,10.0.0.49,24,4440,12,2220,12,2220,14.49758288,11.64102625,1525.638686,1525.638686,
10.0.0.38,10.0.0.26,24,4440,12,2220,12,2220,14.60579752,1.842267292,9640.294911,9640.294911,
10.0.0.38,10.0.0.39,8,1480,4,740,4,740,14.79511548,24.86641509,238.0721137,238.0721137,
10.0.0.38,10.0.0.37,8,1480,4,740,4,740,16.70013048,10.95315733,540.4834259,540.4834259,
10.0.0.38,10.0.0.27,24,4440,12,2220,12,2220,18.11660689,19.60170707,906.0435369,906.0435369,
10.0.0.38,10.0.0.14,24,4440,12,2220,12,2220,18.58725413,3.12852417,5676.79808,5676.79808,
10.0.0.38,10.0.0.44,24,4440,12,2220,12,2220,18.77361482,20.24991252,877.0408259,877.0408259,
10.0.0.38,10.0.0.28,24,4440,12,2220,12,2220,20.39405491,9.317977801,1905.99295,1905.99295,
10.0.0.38,10.0.0.20,16,2960,8,1480,8,1480,21.00827322,6.175324723,1917.308082,1917.308082,
10.0.0.38,10.0.0.47,24,4440,12,2220,12,2220,22.76968509,17.10221938,1038.461711,1038.461711,
10.0.0.38,10.0.0.13,24,4440,12,2220,12,2220,22.9021995,3.277428585,5418.882377,5418.882377,
10.0.0.38,10.0.0.45,24,4440,12,2220,12,2220,23.10640467,3.230303482,5497.935441,5497.935441,
10.0.0.38,10.0.0.33,24,4440,12,2220,12,2220,24.99602809,4.755673304,3734.486973,3734.486973,
10.0.0.38,10.0.0.24,16,2960,8,1480,8,1480,30.26803274,0.360547461,32838.94988,32838.94988,
10.0.0.38,10.0.0.15,24,4440,12,2220,12,2220,31.76667355,4.552479889,3901.170446,3901.170446,
10.0.0.39,10.0.0.40,8,1480,4,740,4,740,7.847041491,26.72184453,221.5415928,221.5415928,
10.0.0.39,10.0.0.41,8,1480,4,740,4,740,9.445274927,28.48715463,207.8129626,207.8129626,
10.0.0.39,10.0.0.48,24,4440,12,2220,12,2220,11.23874534,26.64836347,666.4574363,666.4574363,
10.0.0.39,10.0.0.24,16,2960,8,1480,8,1480,11.55295696,5.754913279,2057.372444,2057.372444,
10.0.0.39,10.0.0.42,24,4440,12,2220,12,2220,12.0030498,6.675447247,2660.495895,2660.495895,
10.0.0.39,10.0.0.28,24,4440,12,2220,12,2220,15.03578969,22.0607441,805.0499075,805.0499075,
10.0.0.39,10.0.0.19,16,2960,8,1480,8,1480,16.87988192,4.737121623,2499.408067,2499.408067,
10.0.0.39,10.0.0.31,24,4440,12,2220,12,2220,18.11666685,5.148223659,3449.733573,3449.733573,
10.0.0.39,10.0.0.34,8,1480,4,740,4,740,18.87169321,5.38893889,1098.546508,1098.546508,
10.0.0.39,10.0.0.49,24,4440,12,2220,12,2220,22.1637029,17.80160836,997.6626632,997.6626632,
10.0.0.39,10.0.0.47,24,4440,12,2220,12,2220,22.25195148,5.502368566,3227.700905,3227.700905,
10.0.0.39,10.0.0.32,24,4440,12,2220,12,2220,22.8027187,11.52077845,1541.562498,1541.562498,
10.0.0.39,10.0.0.10,24,4440,12,2220,12,2220,22.90402164,6.377020052,2784.999868,2784.999868,
10.0.0.39,10.0.0.46,24,4440,12,2220,12,2220,24.89652486,8.381904982,2118.850075,2118.850075,
10.0.0.39,10.0.0.15,24,4440,12,2220,12,2220,25.85702121,0.387845956,45791.376,45791.376,
10.0.0.39,10.0.0.44,24,4440,12,2220,12,2220,28.29160618,2.355558145,7539.614353,7539.614353,
10.0.0.39,10.0.0.33,24,4440,12,2220,12,2220,28.4464675,1.618011986,10976.4329,10976.4329,
10.0.0.39,10.0.0.20,16,2960,8,1480,8,1480,34.4611355,2.2361799,5294.743952,5294.743952,
10.0.0.39,10.0.0.26,24,4440,12,2220,12,2220,37.35713739,2.606384261,6814.037464,6814.037464,
10.0.0.40,10.0.0.29,24,4440,12,2220,12,2220,6.361520931,10.34097135,1717.44021,1717.44021,
10.0.0.40,10.0.0.38,8,1480,4,740,4,740,9.02780724,11.98060512,494.1319692,494.1319692,
10.0.0.40,10.0.0.24,16,2960,8,1480,8,1480,10.4047724,24.47641278,483.7310151,483.7310151,
10.0.0.40,10.0.0.27,24,4440,12,2220,12,2220,10.89495883,8.81822182,2014.011482,2014.011482,
10.0.0.40,10.0.0.49,24,4440,12,2220,12,2220,14.58794352,0.310321816,57230.91025,57230.91025,
10.0.0.40,10.0.0.18,16,2960,8,1480,8,1480,15.03578233,1.341967964,8822.863375,8822.863375,
10.0.0.40,10.0.0.34,8,1480,4,740,4,740,16.7837488,5.524723739,1071.546792,1071.546792,
10.0.0.40,10.0.0.37,8,1480,4,740,4,740,17.4805765,2.228307535,2656.724849,2656.724849,
10.0.0.40,10.0.0.36,8,1480,4,740,4,740,21.27769437,7.634126972,775.4652263,775.4652263,
10.0.0.40,10.0.0.13,24,4440,12,2220,12,2220,22.17039866,12.92600921,1373.973955,1373.973955,
10.0.0.40,10.0.0.23,16,2960,8,1480,8,1480,22.7666123,11.15366366,1061.53461,1061.53461,
10.0.0.40,10.0.0.16,24,4440,12,2220,12,2220,23.3763468,2.577358188,6890.776797,6890.776797,
10.0.0.40,10.0.0.17,24,4440,12,2220,12,2220,33.16503832,4.579546343,3878.113392,3878.113392,
10.0.0.40,10.0.0.14,24,4440,12,2220,12,2220,37.75499187,1.622082633,10948.88734,10948.88734,
10.0.0.41,10.0.0.40,8,1480,4,740,4,740,5.891944493,7.600448707,778.9013818,778.9013818,
10.0.0.41,10.0.0.21,16,2960,8,1480,8,1480,6.494707257,31.60229924,374.6562841,374.6562841,
10.0.0.41,10.0.0.25,16,2960,8,1480,8,1480,9.76233214,28.79737032,411.1486524,411.1486524,
10.0.0.41,10.0.0.46,24,4440,12,2220,12,2220,11.1999271,12.83114336,1384.132303,1384.132303,
10.0.0.41,10.0.0.11,24,4440,12,2220,12,2220,12.55628332,21.4561068,827.736372,827.736372,
10.0.0.41,10.0.0.43,24,4440,12,2220,12,2220,13.87897835,5.826138169,3048.331414,3048.331414,
10.0.0.41,10.0.0.27,24,4440,12,2220,12,2220,15.77377112,23.54458682,754.3135131,754.3135131,
10.0.0.41,10.0.0.47,24,4440,12,2220,12,2220,17.51144598,14.46724349,1227.600822,1227.600822,
10.0.0.41,10.0.0.14,24,4440,12,2220,12,2220,24.34540786,8.380954675,2119.090329,2119.090329,
10.0.0.41,10.0.0.26,24,4440,12,2220,12,2220,25.04655843,8.500271541,2089.345018,2089.345018,
10.0.0.41,10.0.0.38,8,1480,4,740,4,740,29.38996127,7.854486322,753.709378,753.709378,
10.0.0.41,10.0.0.30,24,4440,12,2220,12,2220,31.54134315,6.289426354,2823.78694,2823.78694,
10.0.0.41,10.0.0.35,8,1480,4,740,4,740,33.45034702,4.482070888,1320.818021,1320.818021,
10.0.0.41,10.0.0.19,16,2960,8,1480,8,1480,34.58670707,2.767832812,4277.715023,4277.715023,
10.0.0.42,10.0.0.21,16,2960,8,1480,8,1480,6.451064604,16.83327783,703.3686557,703.3686557,
10.0.0.42,10.0.0.37,24,4440,12,2220,12,2220,7.042104149,14.38927294,1234.252771,1234.252771,
10.0.0.42,10.0.0.48,8,1480,4,740,4,740,7.613613268,22.48176637,263.324505,263.324505,
10.0.0.42,10.0.0.41,24,4440,12,2220,12,2220,7.878832011,18.20712042,975.4425516,975.4425516,
10.0.0.42,10.0.0.15,24,4440,12,2220,12,2220,8.096791653,16.2029399,1096.097382,1096.097382,
10.0.0.42,10.0.0.12,24,4440,12,2220,12,2220,9.854663343,27.71088469,640.9033922,640.9033922,
10.0.0.42,10.0.0.40,24,4440,12,2220,12,2220,12.19880368,16.37443738,1084.617419,1084.617419,
10.0.0.42,10.0.0.22,16,2960,8,1480,8,1480,13.3663348,23.02663894,514.1870696,514.1870696,
10.0.0.42,10.0.0.31,24,4440,12,2220,12,2220,13.74096061,8.428251532,2107.19862,2107.19862,
10.0.0.42,10.0.0.18,16,2960,8,1480,8,1480,14.15835706,24.05564164,492.1922341,492.1922341,
10.0.0.42,10.0.0.32,24,4440,12,2220,12,2220,15.29707234,16.16122001,1098.926937,1098.926937,
10.0.0.42,10.0.0.13,24,4440,12,2220,12,2220,15.31821076,4.676877868,3797.405128,3797.405128,
10.0.0.42,10.0.0.30,24,4440,12,2220,12,2220,15.96447923,0.200688188,88495.49232,88495.49232,
10.0.0.42,10.0.0.33,24,4440,12,2220,12,2220,17.14915925,7.876744425,2254.738638,2254.738638,
10.0.0.42,10.0.0.26,24,4440,12,2220,12,2220,17.57785407,22.16792899,801.1573839,801.1573839,
10.0.0.42,10.0.0.47,8,1480,4,740,4,740,18.97104326,5.551387691,1066.40003,1066.40003,
10.0.0.42,10.0.0.49,8,1480,4,740,4,740,24.54948162,7.80233632,758.7470928,758.7470928,
10.0.0.42,10.0.0.46,8,1480,4,740,4,740,28.84959876,3.410652269,1735.738367,1735.738367,
10.0.0.42,10.0.0.34,24,4440,12,2220,12,2220,29.47634166,8.218389982,2161.007209,2161.007209,
10.0.0.42,10.0.0.19,16,2960,8,1480,8,1480,31.43660175,0.090687788,130557.8211,130557.8211,
10.0.0.42,10.0.0.28,24,4440,12,2220,12,2220,33.91214424,3.005269711,5909.619338,5909.619338,
10.0.0.43,10.0.0.11,24,4440,12,2220,12,2220,6.710982761,13.42665274,1322.742186,1322.742186,
10.0.0.43,10.0.0.47,8,1480,4,740,4,740,7.803434681,29.4315508,201.1446845,201.1446845,
10.0.0.43,10.0.0.26,24,4440,12,2220,12,2220,8.774174743,29.5243525,601.5373241,601.5373241,
10.0.0.43,10.0.0.29,24,4440,12,2220,12,2220,8.94218978,26.29861515,675.3207306,675.3207306,
10.0.0.43,10.0.0.25,16,2960,8,1480,8,1480,9.752944637,14.36998809,823.9394443,823.9394443,
10.0.0.43,10.0.0.31,24,4440,12,2220,12,2220,10.54898174,24.14473714,735.5640236,735.5640236,
10.0.0.43,10.0.0.35,24,4440,12,2220,12,2220,12.39673736,13.5569273,1310.031367,1310.031367,
10.0.0.43,10.0.0.10,24,4440,12,2220,12,2220,13.89542526,4.166724494,4262.340845,4262.340845,
10.0.0.43,10.0.0.34,24,4440,12,2220,12,2220,14.5958957,11.8348087,1500.657971,1500.657971,
10.0.0.43,10.0.0.37,24,4440,12,2220,12,2220,15.31534508,15.63525904,1135.894196,1135.894196,
10.0.0.43,10.0.0.16,24,4440,12,2220,12,2220,17.43111424,11.55073286,1537.564777,1537.564777,
10.0.0.43,10.0.0.38,24,4440,12,2220,12,2220,17.87808716,10.26501523,1730.148432,1730.148432,
10.0.0.43,10.0.0.17,24,4440,12,2220,12,2220,20.39932821,10.3542611,1715.235866,1715.235866,
10.0.0.43,10.0.0.33,24,4440,12,2220,12,2220,20.66841984,16.6888819,1064.181538,1064.181538,
10.0.0.43,10.0.0.14,24,4440,12,2220,12,2220,21.29284246,0.79852563,22240.98931,22240.98931,
10.0.0.43,10.0.0.42,8,1480,4,740,4,740,26.13854892,10.47359347,565.2310279,565.2310279,
10.0.0.43,10.0.0.40,24,4440,12,2220,12,2220,29.32107446,1.980902556,8965.610119,8965.610119,
10.0.0.43,10.0.0.24,16,2960,8,1480,8,1480,30.95122518,5.333556066,2219.907291,2219.907291,
10.0.0.43,10.0.0.39,24,4440,12,2220,12,2220,32.19130727,0.258293342,68759.03135,68759.03135,
10.0.0.43,10.0.0.15,24,4440,12,2220,12,2220,35.57102685,2.45839464,7224.22662,7224.22662,
10.0.0.44,10.0.0.20,16,2960,8,1480,8,1480,5.284811894,17.82968728,664.061002,664.061002,
10.0.0.44,10.0.0.23,16,2960,8,1480,8,1480,5.736865141,34.04573499,347.7674958,347.7674958,
10.0.0.44,10.0.0.45,8,1480,4,740,4,740,6.167247351,0.414951857,14266.71528,14266.71528,
10.0.0.44,10.0.0.22,16,2960,8,1480,8,1480,6.484878918,29.33951441,403.5513279,403.5513279,
10.0.0.44,10.0.0.17,24,4440,12,2220,12,2220,7.182411744,10.29144157,1725.70576,1725.70576,
10.0.0.44,10.0.0.14,24,4440,12,2220,12,2220,8.855645421,26.03103089,682.2626455,682.2626455,
10.0.0.44,10.0.0.34,24,4440,12,2220,12,2220,10.51938882,25.34435519,700.7477549,700.7477549,
10.0.0.44,10.0.0.26,24,4440,12,2220,12,2220,11.99861766,24.70419633,718.9062037,718.9062037,
10.0.0.44,10.0.0.35,24,4440,12,2220,12,2220,14.21129302,23.32732144,761.339018,761.339018,
10.0.0.44,10.0.0.41,24,4440,12,2220,12,2220,14.31462093,24.55313453,723.3292343,723.3292343,
10.0.0.44,10.0.0.18,16,2960,8,1480,8,1480,14.49259342,18.02094128,657.0134055,657.0134055,
10.0.0.44,10.0.0.47,8,1480,4,740,4,740,15.49128671,20.37601308,290.5377012,290.5377012,
10.0.0.44,10.0.0.27,24,4440,12,2220,12,2220,17.20468644,15.72582249,1129.352694,1129.352694,
10.0.0.44,10.0.0.43,8,1480,4,740,4,740,17.56908077,0.600569742,9857.306464,9857.306464,
10.0.0.44,10.0.0.49,8,1480,4,740,4,740,18.00786859,3.609123388,1640.287506,1640.287506,
10.0.0.44,10.0.0.36,24,4440,12,2220,12,2220,23.59362402,8.26009295,2150.09687,2150.09687,
10.0.0.44,10.0.0.11,24,4440,12,2220,12,2220,23.63518257,0.793270941,22388.31537,22388.31537,
10.0.0.44,10.0.0.28,24,4440,12,2220,12,2220,24.40775553,0.482819228,36783.95343,36783.95343,
10.0.0.44,10.0.0.37,24,4440,12,2220,12,2220,25.00249562,0.400094679,44389.49312,44389.49312,
10.0.0.44,10.0.0.40,24,4440,12,2220,12,2220,25.09849271,10.31495773,1721.771476,1721.771476,
10.0.0.44,10.0.0.42,8,1480,4,740,4,740,27.86915617,11.76372978,503.2417534,503.2417534,
10.0.0.44,10.0.0.25,16,2960,8,1480,8,1480,36.86315777,1.856243792,6378.47251,6378.47251,
10.0.0.45,10.0.0.24,16,2960,8,1480,8,1480,6.689389068,25.82415407,458.4854926,458.4854926,
10.0.0.45,10.0.0.18,16,2960,8,1480,8,1480,10.43305182,10.71469311,1105.02465,1105.02465,
10.0.0.45,10.0.0.11,24,4440,12,2220,12,2220,10.68265498,0.27929033,63589.7419,63589.7419,
10.0.0.45,10.0.0.40,24,4440,12,2220,12,2220,11.09871115,1.855713449,9570.443114,9570.443114,
10.0.0.45,10.0.0.19,16,2960,8,1480,8,1480,11.81416487,27.28776699,433.8940597,433.8940597,
10.0.0.45,10.0.0.14,24,4440,12,2220,12,2220,13.73126915,1.841721968,9643.149351,9643.149351,
10.0.0.45,10.0.0.43,8,1480,4,740,4,740,14.37985114,6.397476057,925.3649326,925.3649326,
10.0.0.45,10.0.0.13,24,4440,12,2220,12,2220,16.16642928,12.23533942,1451.533088,1451.533088,
10.0.0.45,10.0.0.42,8,1480,4,740,4,740,16.48071972,22.29123547,265.5752306,265.5752306,
10.0.0.45,10.0.0.27,24,4440,12,2220,12,2220,17.34389435,4.658326107,3812.528276,3812.528276,
10.0.0.45,10.0.0.17,24,4440,12,2220,12,2220,18.75233781,8.179879509,2171.181126,2171.181126,
10.0.0.45,10.0.0.23,16,2960,8,1480,8,1480,19.51964497,6.626318795,1786.814122,1786.814122,
10.0.0.45,10.0.0.39,24,4440,12,2220,12,2220,19.60516509,16.32391587,1087.974242,1087.974242,
10.0.0.45,10.0.0.34,24,4440,12,2220,12,2220,20.19112853,13.36295293,1329.047561,1329.047561,
10.0.0.45,10.0.0.16,24,4440,12,2220,12,2220,21.69469671,15.16848004,1170.849021,1170.849021,
10.0.0.45,10.0.0.41,24,4440,12,2220,12,2220,22.30281888,9.780629597,1815.834024,1815.834024,
10.0.0.45,10.0.0.20,16,2960,8,1480,8,1480,23.91877465,9.560446282,1238.435911,1238.435911,
10.0.0.45,10.0.0.32,24,4440,12,2220,12,2220,25.64725821,9.040461412,1964.501499,1964.501499,
10.0.0.46,10.0.0.24,16,2960,8,1480,8,1480,5.9286908,25.4350122,465.5000716,465.5000716,
10.0.0.46,10.0.0.36,24,4440,12,2220,12,2220,6.061451755,13.17150372,1348.365409,1348.365409,
10.0.0.46,10.0.0.22,16,2960,8,1480,8,1480,6.06275535,23.25964235,509.0362019,509.0362019,
10.0.0.46,10.0.0.27,24,4440,12,2220,12,2220,6.361570024,11.31369167,1569.779389,1569.779389,
10.0.0.46,10.0.0.25,16,2960,8,1480,8,1480,8.09970009,0.094048749,125892.1583,125892.1583,
10.0.0.46,10.0.0.48,8,1480,4,740,4,740,9.955192856,9.189868114,644.1876996,644.1876996,
10.0.0.46,10.0.0.21,16,2960,8,1480,8,1480,11.92693635,0.934180511,12674.21003,12674.21003,
10.0.0.46,10.0.0.49,8,1480,4,740,4,740,12.77099774,3.509290421,1686.950719,1686.950719,
10.0.0.46,10.0.0.34,24,4440,12,2220,12,2220,12.95154529,15.25833722,1163.953827,1163.953827,
10.0.0.46,10.0.0.26,24,4440,12,2220,12,2220,14.22064952,8.582462676,2069.336118,2069.336118,
10.0.0.46,10.0.0.30,24,4440,12,2220,12,2220,16.38177411,18.67259887,951.1263067,951.1263067,
10.0.0.46,10.0.0.20,16,2960,8,1480,8,1480,18.02535774,17.12863825,691.2400054,691.2400054,
10.0.0.46,10.0.0.40,24,4440,12,2220,12,2220,20.86776277,5.074914802,3499.566139,3499.566139,
10.0.0.46,10.0.0.33,24,4440,12,2220,12,2220,23.92193188,6.520897155,2723.551618,2723.551618,
10.0.0.46,10.0.0.43,8,1480,4,740,4,740,25.08362204,1.052711745,5623.571721,5623.571721,
10.0.0.46,10.0.0.44,8,1480,4,740,4,740,27.11058957,5.153432389,1148.748941,1148.748941,
10.0.0.46,10.0.0.47,8,1480,4,740,4,740,29.7440312,2.976446965,1988.948592,1988.948592,
10.0.0.46,10.0.0.13,24,4440,12,2220,12,2220,30.09528085,4.472765327,3970.697924,3970.697924,
10.0.0.46,10.0.0.45,8,1480,4,740,4,740,30.2315529,5.101893939,1160.353404,1160.353404,
10.0.0.47,10.0.0.31,24,4440,12,2220,12,2220,7.285994668,22.08198905,804.2753738,804.2753738,
10.0.0.47,10.0.0.26,24,4440,12,2220,12,2220,7.554237683,5.136355227,3457.704776,3457.704776,
10.0.0.47,10.0.0.22,16,2960,8,1480,8,1480,9.403391117,9.187877478,1288.654537,1288.654537,
10.0.0.47,10.0.0.40,24,4440,12,2220,12,2220,9.436233876,6.358568852,2793.081338,2793.081338,
10.0.0.47,10.0.0.30,24,4440,12,2220,12,2220,10.11384692,25.05005787,708.980398,708.980398,
10.0.0.47,10.0.0.45,8,1480,4,740,4,740,11.40221045,15.81556171,374.3148747,374.3148747,
10.0.0.47,10.0.0.24,16,2960,8,1480,8,1480,12.67001078,0.319282396,37083.15945,37083.15945,
10.0.0.47,10.0.0.29,24,4440,12,2220,12,2220,17.01383225,3.667640521,4842.350252,4842.350252,
10.0.0.47,10.0.0.14,24,4440,12,2220,12,2220,18.81175681,9.929644634,1788.583646,1788.583646,
10.0.0.47,10.0.0.28,24,4440,12,2220,12,2220,19.10420439,10.77654617,1648.023377,1648.023377,
10.0.0.47,10.0.0.49,8,1480,4,740,4,740,19.13499557,2.185541217,2708.711213,2708.711213,
10.0.0.47,10.0.0.13,24,4440,12,2220,12,2220,19.69188103,5.357372301,3315.058018,3315.058018,
10.0.0.47,10.0.0.23,16,2960,8,1480,8,1480,21.14587642,10.40984764,1137.384562,1137.384562,
10.0.0.47,10.0.0.17,24,4440,12,2220,12,2220,24.14939931,6.895640013,2575.540482,2575.540482,
10.0.0.47,10.0.0.36,24,4440,12,2220,12,2220,25.23086948,7.197442937,2467.543009,2467.543009,
